,nombre,categoria,seccion,descripcion,dimensiones,imagen
3521,REG41,Religión,Cruces  Iglesia  ,Crucifijo de mesa metal alto,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/REG41/REG41-720x540.png
3522,RU41,Rural,,Castañera de hierro,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/RU41/RU41-1-720x540.png
3523,ALF42,Alfombra,Arabe  ,Alfombra persa verde,235x1x165 (cm),https://atrezzovazquez.es/admin/img_prod/ALF42/ALF42-1-720x540.png
3524,AFC42,Alfombra de cama,Arabe  Dormitorio  ,Alfombrín de cama fino persa verde con fleco,120x70x1 (cm),https://atrezzovazquez.es/admin/img_prod/AFC42/AFC42-720x540.png
3525,AP42,Aparador,Comedor  Valenciano  ,Aparador valenciano con puerta cristal,150x50x107 (cm),https://atrezzovazquez.es/admin/img_prod/AP42/AP42-720X540.png
3526,AR42,Armario,Dormitorio  ,Armario nogal 1 puerta espejo,110x57x210 (cm),https://atrezzovazquez.es/admin/img_prod/AR42/AR42-1-720x540.png
3527,BAC42,Banco,Rústico  Taberna  ,Banco de cruceta de pino,200x33x42 (cm),https://atrezzovazquez.es/admin/img_prod/BAC42/BAC42-1-720x540.png
3528,BAN42,Banqueta,Español  Salón  ,Banqueta estilo español patas torneadas,53x43x40 (cm),https://atrezzovazquez.es/admin/img_prod/BAN42/BAN42-1-720x540.png
3529,BAU42,Baul,Almacenaje  Viaje  ,Baúl pequeño madera tapa recta,50x35x35 (cm),https://atrezzovazquez.es/admin/img_prod/BAU42/BAU42-1-720x540.png
3530,CA42,Cama,Dormitorio  Isabelino  ,Cama isabelina marquetería con dosel,140x190x187 (cm),https://atrezzovazquez.es/admin/img_prod/CA42/CA42-720x540.png
3531,CO42,Cocinas,Electrodomestico  ,Frigorífico 1 puerta,53x53x112 (cm),https://atrezzovazquez.es/admin/img_prod/CO42/CO42-720x540.png
3532,COM42,Comoda,Dormitorio  ,Cómoda lavabo caoba rayado oro con espejos (juego dormitorio),126x63x208 (cm),https://atrezzovazquez.es/admin/img_prod/COM42/COM42-1-720x540.png
3533,CON42,Consola,Italiano  Recibidor  ,Consola marquetería patas estriadas,80x28x75 (cm),https://atrezzovazquez.es/admin/img_prod/CON42/CON42-1-720x540.png
3534,CU42,Cuadro,Paisaje  ,Cuadro marco barroco dorado óleo campestre,108x10x87 (cm),https://atrezzovazquez.es/admin/img_prod/CU42/CU42-720x540.png
3535,ANU42,Carteles y anuncios,Bar y cafetería  ,Carteles de bar sobre cristal,10x1x5 (cm),https://atrezzovazquez.es/admin/img_prod/ANU42/ANU42-720x540.png
3536,ESP42,Espejo,Dormitorio  ,Espejo marco claro liso medio punto,77x20x120 (cm),https://atrezzovazquez.es/admin/img_prod/ESP42/ESP42-720x540.png
3537,ES42,Estanteria,Dormitorio  Mimbre  ,Estante de pared de mimbre,70x20x80 (cm),https://atrezzovazquez.es/admin/img_prod/ES42/ES42-720x540.png
3538,EST42,Estufa,Calefaccion  ,Placa de calor de pared Tawen,120x6x25 (cm),https://atrezzovazquez.es/admin/img_prod/EST42/EST42-720x540.png
3539,ESTAT42,Estatua,Religioso  ,Estatua Virgen de cartón,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/ESTAT42/ESTAT42-720x540.png
3540,F42,Fichero,Despacho  ,Cajonera crema 4 cajones con ruedas,41x57x62 (cm),https://atrezzovazquez.es/admin/img_prod/F42/F42-1-720x540.png
3541,MUS42,Instrumentos musicales,Musica  ,Fagot figurado,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/MUS42/MUS42 (INM29)-720x540.png
3542,ADO42,Adornos,Salón  ,Maqueta barco madera,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/ADO42/ADO42-720x540.png
3543,DPT42,Deporte,Bicicleta  ,Bicicleta de niña morada y amarilla,100x15x50 (cm),https://atrezzovazquez.es/admin/img_prod/DPT42/DPT42-720x540.png
3544,LAM42,Lámpara,Lámpara de mesa  Salón  ,Lámpara de mesa metal columna lisa,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/LAM42/LAM42-720X540.png
3545,FUM42,Artículos de fumador,Cenicero  ,Cenicero cristal grueso alto,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/FUM42/FUM42-720X540.png
3546,M42,Mesa,Centro  Japonés  ,Mesa japonesa centro rectangular roja,125x62x40 (cm),https://atrezzovazquez.es/admin/img_prod/M42/M42-1-720x540.png
3547,BYC42,Atrezzo de bar y cafetería,Bar y cafetería  ,Vasos de cristal para licor,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/BYC42/BYC42(BAR42-720x540).png
3548,COL42,Atrezzo colegio,Colegio  ,Regla de madera,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/COL42/COL42-1-720x540.png
3549,DES42,Atrezzo despacho,Despacho  Máquinas de escribir  ,Máquina de escribir blanca Olympia,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/DES42/DES42-720x540.png
3550,BA42,Baño,Descatalogado  ,Descatalogado,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/BA42/LOGOTIPO VAZQUEZ- 720x540.png
3551,BEB42,Bebé,Bañera  ,Bañera de cinc de bebé con pie,97x50x100 (cm),https://atrezzovazquez.es/admin/img_prod/BEB42/BEB42-1-720x540.png
3552,CST42,Moda y costura,Máquinas de coser  ,Máquina de coser SINGER negra con pie y tapa abatible,45x78x89 (cm),https://atrezzovazquez.es/admin/img_prod/CST42/CST42-1-720x540.png
3553,CRI42,Cristalería,,Vasos cristal rayado caramelo letras doradas.,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/CRI42/CRI42-720x540.png
3554,MC42,Macetero,Bambú  Jardín  ,Macetón bambú cuadrado laterales espejo,40x40x37 (cm),https://atrezzovazquez.es/admin/img_prod/MC42/MC42-1-720x540.png
3555,ME42,Mesilla,Dormitorio  ,Mesilla nogal alta puerta con marquetería,35x30x76 (cm),https://atrezzovazquez.es/admin/img_prod/ME42/ME42-1-720x540.png
3556,VET42,Ventilador,,Ventilador de suelo caja crema,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/VET42/VET42-720x540.png
3557,REL42,Reloj,Cocina  ,Reloj de pared de cocina cuadrado aluminio esfera azul,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/REL42/REL42-720x540.png
3558,TEL42,Telefonía,,Teléfono de mesa inalámbrico gris,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/TEL42/TLF42-720x540.png
3559,MYN42,Maletas y neceseres de viaje,Viaje  ,Maleta lona azul con bolsillos y correas con ruedas,70x55x25 (cm),https://atrezzovazquez.es/admin/img_prod/MYN42/MYN42-720x540.png
3560,JUG42,Juguetes,Juguete  ,Puzzle de dados de cartón,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/JUG42/JUG42-720x540.png
3561,JAR42,Jarrones y jarras,Adorno  Decoración  Salón  ,Jarrón loza chino bola,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/JAR42/JAR42-720x540.png
3562,MYS42,Tocadiscos y altavoces,Electrónica  Musica  Sonido  ,Cadena música plateada Mistshubisi,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/MYS42/MYS42-720x540.png
3563,ML42,Librería,Descatalogado  ,Descatalogado,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/ML42/LOGOTIPO VAZQUEZ- 720x540.png
3564,MED42,Atrezzo medicina,Hospital  Medicina  ,Frascos de medicina antiguos tapón lacre,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/MED42/MED42-720x540.png
3565,HOS42,Hospitales,Hospital  Medicina  ,Mesa clínica tubo blanco tapa madera,70x50x90 (cm),https://atrezzovazquez.es/admin/img_prod/HOS42/HOS42-720x540.png
3566,VAA42,Atrezzo vario,,Gorro de aviador antiguo lona  verde,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/VAA42/VAA42-720x540.png
3567,RAD42,Radios,,Radio antigua caja madera dial negro 4 mandos,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/RAD42/RAD42-720x540.png
3568,SI42,Sillón,Español  Salón  Tresillo  ,Sillón español tapizado terciopelo labrado rojo,84x80x100 (cm),https://atrezzovazquez.es/admin/img_prod/SI42/SI42-1-720x540.png
3569,MV42,Muebles varios,Italiano  Mueble bar  ,Mueble bar italiano puertas giratorias,80x40x88 (cm),https://atrezzovazquez.es/admin/img_prod/MV42/MV42-1-720x540.png
3570,SIL42,Silla,comedor  Isabelino  Salón  ,Silla isabelina nogal tapizada terciopelo rosa,48x45x97 (cm),https://atrezzovazquez.es/admin/img_prod/SIL42/SIL42-1-720x540.png
3571,S42,Sofá,Español  Salón  Tresillo  ,Sofá estilo español cojines terciopelo labrado rojo,180x80x100 (cm),https://atrezzovazquez.es/admin/img_prod/S42/S42-1-720x540.png
3572,TYV42,Televisores y vídeos,Televisor  ,Televisión caja madera,70x32x88 (cm),https://atrezzovazquez.es/admin/img_prod/TYV42/TYV42-1-720x540.png
3573,PV42,Pie de vela,Candelabro  Imperio  ,Candelabro imperio pintado gris 4 luces,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/PV42/PV42-720x540.png
3574,TP42,Tapices y estandartes,Salón  ,Tapiz vertical bordado flores,120x0x260 (cm),https://atrezzovazquez.es/admin/img_prod/TP42/TP42-720x540.png
3575,PER42,Perchero,Recibidor  ,Perchero de pared caoba con espejo,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/PER42/PER42-720x540.png
3576,CDM42,Centro de mesa,,Centro de mesa de loza diferentes modelos,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/CDM42/CDM42-720x540.png
3577,FIG42,Figuras,Adorno  ,Figura de cuero paloma,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/FIG42/FIG42-720x540.png
3578,PLA42,Playa,Sombrillas  ,Sombrilla tela gajos colores,0x160x0 (cm),https://atrezzovazquez.es/admin/img_prod/PLA42/PLA42-720x540.png
3579,REG42,Religión,Religioso  ,Relicario marco plateado grabado,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/REG42/REG42-720x540.png
3580,RU42,Rural,,Barbacoa redonda pequeña chapa hierro,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/RU42/RU42-720x540.png
3581,ALF43,Alfombra,Arabe  Comedor  Salón  ,Alfombra flores nudo,190x140x1 (cm),https://atrezzovazquez.es/admin/img_prod/ALF43/ALF43-720x540.png
3582,AFC43,Alfombra de cama,Arabe  Dormitorio  ,Alfombrin de cama persa verde,120x60x1 (cm),https://atrezzovazquez.es/admin/img_prod/AFC43/AFC43-720x540.png
3583,AP43,Aparador,Comedor  ,Aparador caoba cuerpo alto vitrina,106x48x170 (cm),https://atrezzovazquez.es/admin/img_prod/AP43/AP43-1-720x540.png
3584,AR43,Armario,Dormitorio  Jacobino  ,"Armario jacobino, 2 puertas",135x57x195 (cm),https://atrezzovazquez.es/admin/img_prod/AR43/AR43-1-720x540.png
3585,BAC43,Banco,Rústico  Taberna  ,Banco de cruceta de pino,180x27x44 (cm),https://atrezzovazquez.es/admin/img_prod/BAC43/BAC43-1-720x540.png
3586,BAN43,Banqueta,Español  Salón  ,Banqueta estilo español patas torneadas,42x42x40 (cm),https://atrezzovazquez.es/admin/img_prod/BAN43/BAN43-1-720x540.png
3587,BAU43,Baul,Almacenaje  Viaje  ,Baúl tapa forma forrado cuero repujado,64x34x40 (cm),https://atrezzovazquez.es/admin/img_prod/BAU43/BAU43-1-720x540.png
3588,CA43,Cama,Dormitorio  ,Cama palos torneados y medallón pintada,105x190x120 (cm),https://atrezzovazquez.es/admin/img_prod/CA43/CA43-720x540.png
3589,CO43,Cocinas,Electrodomestico  ,Frigorífico 2 puertas,54x59x125 (cm),https://atrezzovazquez.es/admin/img_prod/CO43/CO43-1-720x540.png
3590,COM43,Comoda,Dormitorio  ,Cómoda lavabo roble con espejo,98x58x180 (cm),https://atrezzovazquez.es/admin/img_prod/COM43/COM43-1-720x540.png
3591,CON43,Consola,Recibidor  ,Consola nogal entrepaño costados azulejo,120x36x75 (cm),https://atrezzovazquez.es/admin/img_prod/CON43/CON43-1-720x540.png
3592,CU43,Cuadro,Abstracto  ,Cuadro marco raíz lámina abstracta,111x5x140 (cm),https://atrezzovazquez.es/admin/img_prod/CU43/CU43-720x540.png
3593,ANU43,Carteles y anuncios,Bar y cafetería  ,Carteles cartón grabados de bebidas,10x1x5 (cm),https://atrezzovazquez.es/admin/img_prod/ANU43/ANU43-720x540.png
3594,ESP43,Espejo,Dormitorio  ,Espejo marco marrón y crema,110x25x154 (cm),https://atrezzovazquez.es/admin/img_prod/ESP43/ESP43-720x540.png
3595,ES43,Estanteria,Dormitorio  Salón  ,Estantería cerezo,80x27x182 (cm),https://atrezzovazquez.es/admin/img_prod/ES43/ES43-1-720x540.png
3596,EST43,Estufa,Calefaccion  Salón  ,Cubreradiador madera rejilla,61x25x73 (cm),https://atrezzovazquez.es/admin/img_prod/EST43/EST43-720x540.png
3597,ESTAT43,Estatua,,Busto mujer clásico verde,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/ESTAT43/ESTAT43-720x540.png
3598,F43,Fichero,Despacho  ,Cajonera mesa despacho embero 3 cajones,47x77x43 (cm),https://atrezzovazquez.es/admin/img_prod/F43/F43-1-720x540.png
3599,MUS43,Instrumentos musicales,Musica  ,Clarinete de madera,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/MUS43/MUS43 (INM30)-720x540.png
3600,ADO43,Adornos,Salón  ,Vitrina madera con barco de sal,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/ADO43/ADO43-720x540.png
3601,DPT43,Deporte,Bicicleta  ,Bicicleta de niña verde,135x15x70 (cm),https://atrezzovazquez.es/admin/img_prod/DPT43/DPT43-720x540.png
3602,LAM43,Lámpara,Lámpara de mesa  Salón  ,Lámpara de mesa metal columna salomónica,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/LAM43/LAM43-720x540.png
3603,FUM43,Artículos de fumador,Cenicero  ,Ceniceros cristal tallado cuadrados,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/FUM43/FUM43-720X540.png
3604,M43,Mesa,Centro  Japonés  ,Mesa japonesa centro nogal,65x55x40 (cm),https://atrezzovazquez.es/admin/img_prod/M43/M43-1-720x540.png
3605,BYC43,Atrezzo de bar y cafetería,Bar y cafetería  ,Vasos cristal whisky,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/BYC43/BYC43(BAR43-720x540).png
3606,COL43,Atrezzo colegio,Colegio  ,Regla de plástico,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/COL43/COL43-720x540.png
3607,DES43,Atrezzo despacho,Despacho  Máquinas de escribir  ,Máquina de escribir portátil Andina con su caja,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/DES43/DES43-720x540.png
3608,BA43,Baño,Lavabo  ,Lavabo 2 grifos con pie,56x44x65 (cm),https://atrezzovazquez.es/admin/img_prod/BA43/BA43-720x540.png
3609,BEB43,Bebé,Curvado  Trona  ,Trona de bebé curvada asiento rejilla,45x50x95 (cm),https://atrezzovazquez.es/admin/img_prod/BEB43/BEB43-720x540.png
3610,CST43,Moda y costura,Máquinas de coser  ,Máquina de coser SINGER con pie refrey,44x100x90 (cm),https://atrezzovazquez.es/admin/img_prod/CST43/CST43-720x540.png
3611,CRI43,Cristalería,,Copas cristal grueso tallado (10 altas y 10 bajas),1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/CRI43/CRI43-720x540.png
3612,MC43,Macetero,Jardín  ,Macetón resina tallado figuras pintadas oro,30x30x73 (cm),https://atrezzovazquez.es/admin/img_prod/MC43/MC43-1-720x540.png
3613,ME43,Mesilla,Dormitorio  ,Mesilla recta verde tapa mármol,43x35x71 (cm),https://atrezzovazquez.es/admin/img_prod/ME43/ME43-1-720x540.png
3614,REL43,Reloj,Cocina  Hospital  ,Reloj de pared redondo blanco,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/REL43/REL43-720x540.png
3615,TEL43,Telefonía,,Teléfono antiguo de mesa verde de oficina,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/TEL43/TLF43-720x540.png
3616,MYN43,Maletas y neceseres de viaje,Viaje  ,Maleta lona azul con correas skay marrón,88x70x25 (cm),https://atrezzovazquez.es/admin/img_prod/MYN43/MYN43-720x540.png
3617,JUG43,Juguetes,Juguete  ,Diávolos antiguos,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/JUG43/JUG43-720x540.png
3618,JAR43,Jarrones y jarras,Adorno  Decoración  Salón  ,Jarrón chino cobrizado dibujos,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/JAR43/JAR43-720x540.png
3619,MYS43,Tocadiscos y altavoces,Electrónica  Musica  Sonido  ,Aparatos de compact-disc,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/MYS43/MYS43-720x540.png
3620,ML43,Librería,Descatalogado  ,Descatalogado,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/ML43/LOGOTIPO VAZQUEZ- 720x540.png
3621,MED43,Atrezzo medicina,Hospital  Medicina  ,Frascos de medicinas pequeños antiguos,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/MED43/MED43-720x540.png
3622,HOS43,Hospitales,Hospital  Medicina  ,Carro de hospital acero inoxidable,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/HOS43/HOS43-1-720x540.png
3623,VAA43,Atrezzo vario,,Gorro de aviador antiguo lona  negro,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/VAA43/VAA43-720x540.png
3624,RAD43,Radios,,Radio tocadiscos Philips,62x38x44 (cm),https://atrezzovazquez.es/admin/img_prod/RAD43/RAD43-720x540.png
3625,SI43,Sillón,Salón  Tresillo  ,Sillón capitoné rollo tapizado tela clara,71x75x70 (cm),https://atrezzovazquez.es/admin/img_prod/SI43/SI43-1-720x540.png
3626,MV43,Muebles varios,Descatalogado  ,,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/MV43/LOGOTIPO VAZQUEZ- 720x540.png
3627,SIL43,Silla,Comedor  Frances  Salón  ,Silla Luis XVI nogal tapizada damasco gris,40x40x92 (cm),https://atrezzovazquez.es/admin/img_prod/SIL43/SIL43 (HAY 2) (mal estado) 720x540.png
3628,S43,Sofá,Salón  ,Sofá rollo capitoné tapizado tela rayas,140x75x70 (cm),https://atrezzovazquez.es/admin/img_prod/S43/S43-1-720x540.png
3629,TYV43,Televisores y vídeos,Televisor  ,"Televisión caja verde pistacho Electronic 24""",53x33x52 (cm),https://atrezzovazquez.es/admin/img_prod/TYV43/TYV43-720x540.png
3630,PV43,Pie de vela,Candelabro  ,Candelabro bronce 3 luces,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/PV43/PV43-720x540.png
3631,TP43,Tapices y estandartes,Arabe  ,Tapiz bordado árabe pequeño,90x0x90 (cm),https://atrezzovazquez.es/admin/img_prod/TP43/TP43-720x540.png
3632,PER43,Perchero,Despacho  ,Perchero de pie tubo azul y gris peana redonda,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/PER43/PER43-720x540.png
3633,CDM43,Centro de mesa,,Centro de mesa de metal diferentes modelos,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/CDM43/CDM43-720x540.png
3634,FIG43,Figuras,Adorno  ,Figura de resina mujer,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/FIG43/FIG43-720x540.png
3635,PLA43,Playa,Sombrillas  ,Sombrilla tela rayas amarillas y blancas,0x175x0 (cm),https://atrezzovazquez.es/admin/img_prod/PLA43/PLA43-720x540.png
3636,REG43,Religión,Religioso  ,Escapulario,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/REG43/REG43-720x540.png
3637,RU43,Rural,Arabe  ,Silla de montar árabe,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/RU43/RU43-720x540.png
3638,ALF44,Alfombra,Arabe  Comedor  Salón  ,Alfombra persa roja fondo claro,185x140x1 (cm),https://atrezzovazquez.es/admin/img_prod/ALF44/ALF44-720x540.png
3639,AFC44,Alfombra de cama,Dormitorio  ,Alfombrin de cama fino gris,115x70x1 (cm),https://atrezzovazquez.es/admin/img_prod/AFC44/AFC44-720x540.png
3640,AP44,Aparador,Comedor  Valenciano  ,Vitrina valenciana con estantes cristal,124x44x180 (cm),https://atrezzovazquez.es/admin/img_prod/AP44/AP44-1-720x540.png
3641,AR44,Armario,,Armario pino 2 puertas con maletero,97x55x250 (cm),https://atrezzovazquez.es/admin/img_prod/AR44/AR44-1-720x540.png
3642,BAC44,Banco,Rústico  ,Banco de cruceta de pino doble pata,135x27x50 (cm),https://atrezzovazquez.es/admin/img_prod/BAC44/BAC44-1-720x540.png
3643,BAN44,Banqueta,Salón  ,Puf redondo tapizado crema,39x39x46 (cm),https://atrezzovazquez.es/admin/img_prod/BAN44/BAN44-720x540.png
3644,BAU44,Baul,Almacenaje  Viaje  ,Baúl tapa forma forrado piel cabra,60x30x36 (cm),https://atrezzovazquez.es/admin/img_prod/BAU44/BAU44-1-720x540.png
3645,CA44,Cama,Dormitorio  Modernista  ,Cama modernista nogal con talla madera,140x190x140 (cm),https://atrezzovazquez.es/admin/img_prod/CA44/CA44-720x540.png
3646,CO44,Cocinas,Varios cocina  ,Cocina de carbón figurada piedra,142x53x88 (cm),https://atrezzovazquez.es/admin/img_prod/CO44/CO44-1-720x540.png
3647,COM44,Comoda,Comodín  Dormitorio  Modernista  ,Comodín modernista caoba tapa mármol,90x50x82 (cm),https://atrezzovazquez.es/admin/img_prod/COM44/COM44-1-720x540.png
3648,CON44,Consola,Italiano  Recibidor  ,Consola italiana madera clara,109x30x80 (cm),https://atrezzovazquez.es/admin/img_prod/CON44/CON44-1-720x540.png
3649,CU44,Cuadro,Paisaje  Retratos  ,Cuadro marco dorado tallado lámina pescador,131x10x133 (cm),https://atrezzovazquez.es/admin/img_prod/CU44/CU44-720x540.png
3650,ANU44,Carteles y anuncios,Bar y cafetería  ,Carteles cartón grabados de bebidas,10x1x5 (cm),https://atrezzovazquez.es/admin/img_prod/ANU44/ANU44-720x540.png
3651,ESP44,Espejo,Atrezzo baño  ,Espejo marco blanco con estante y apliques,70x35x70 (cm),https://atrezzovazquez.es/admin/img_prod/ESP44/ESP44 720x540.png
3652,ES44,Estanteria,Cocina  ,Estante de pino recortado,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/ES44/ES44-720x540.png
3653,EST44,Estufa,Cubreradiador  Salón  ,Cubreradiador nogal con estantes,103x27x88 (cm),https://atrezzovazquez.es/admin/img_prod/EST44/EST44-720x540.png
3654,ESTAT44,Estatua,Iglesia  Religioso  ,Hornacina de nogal con Virgen,0x0x0 (cm),https://atrezzovazquez.es/admin/img_prod/ESTAT44/ESTAT44-1-720x540.png
3655,F44,Fichero,Despacho  ,Cajonera mesa negra 1 cajón,43x60x34 (cm),https://atrezzovazquez.es/admin/img_prod/F44/F44-720x540.png
3656,MUS44,Instrumentos musicales,Musica  ,Flauta madera antigua,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/MUS44/MUS44 (INM31)-720x540.png
3657,ADO44,Adornos,Salón  ,Maqueta velero,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/ADO44/ADO44-720x540.png
3658,DPT44,Deporte,Bicicleta  ,Bicicleta de niño roja spiderman,105x50x70 (cm),https://atrezzovazquez.es/admin/img_prod/DPT44/DPT44-720x540.png
3659,LAM44,Lámpara,Lámpara de mesa  Salón  ,Lámpara de mesa metal peana calada,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/LAM44/LAM44-720x540.png
3660,FUM44,Artículos de fumador,Cenicero  ,Ceniceros cristal tallado redondos diferentes,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/FUM44/FUM44-720X540.png
3661,M44,Mesa,Centro  Japonés  ,Mesa japonesa centro nogal,100x65x40 (cm),https://atrezzovazquez.es/admin/img_prod/M44/M44-1-720x540.png
3662,BYC44,Atrezzo de bar y cafetería,Bar y cafetería  ,Vasos cristal antiguo de cortadillo,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/BYC44/BYC43(BAR43-720x540).png
3663,COL44,Atrezzo colegio,Colegio  ,Escuadras grandes madera antiguas,1x1x1 (cm),https://atrezzovazquez.es/admin/img_prod/COL44/COL44-1-720x540.png
